Soils_ID,Nitrogen,Phosphorus,Potassium,PH,Soil_moisture,Soil_type_ID,Organic_matter
995,32,25,35,5.892913826,12.35880299,3,6.693698182
996,33,23,45,7.116538883,28.83400219,3,5.59991919
997,4,14,41,6.430163481,20.66295099,1,4.483171718
998,13,17,45,7.159520979,24.4756547,3,3.568954441
999,39,24,39,6.431265737,13.01299691,1,4.458731056
1000,8,28,37,6.082571701,28.4957704,1,6.213253669
1001,91,94,46,6.149934034,12.92662298,3,5.333925297
1002,105,95,50,5.849076099,23.03594069,1,7.271328272
1003,108,92,53,6.276800323,12.52436169,2,2.380345164
1004,86,76,54,5.926824754,22.51320391,3,7.918439594
1005,80,77,49,5.519088423,29.77728834,3,7.241953737
1006,93,94,53,6.079178788,16.77512635,1,7.386698909
1007,90,92,55,6.13465588,18.14982509,1,1.272330613
1008,108,89,53,5.808497604,10.05247746,3,9.408521935
1009,108,88,55,5.891458107,13.93865833,1,5.11664999
1010,105,77,52,5.816622479,11.70713861,1,4.384394727
1011,118,88,52,5.843163161,13.35736733,3,4.633586885
1012,101,87,54,6.376756633,24.93467943,2,7.463935004
1013,95,75,50,5.623615687,16.53459831,2,2.399819998
1014,106,85,53,5.91505509,25.53862575,3,1.689146261
1015,86,95,49,6.458714879,11.73196782,3,9.439411609
1016,83,79,55,5.565028635,14.83974189,3,5.865943544
1017,85,95,47,6.211833161,27.51860351,3,7.459031045
1018,109,79,45,6.490074429,15.31494512,2,2.486685724
1019,100,76,45,5.590236025,28.7598529,3,5.502271525
1020,117,86,48,6.225225239,15.90121819,3,9.418732172
1021,114,94,53,6.190757459,23.49247276,3,1.042181686
1022,110,78,50,5.915568968,29.30871124,3,2.720976705
1023,94,70,48,6.195152442,20.71818989,3,9.99243876
1024,80,71,47,6.156373499,29.88301411,1,8.605104682
1025,114,79,51,6.313197204,18.23010694,3,2.784934076
1026,88,78,45,6.324270089,18.7305841,2,9.159651491
1027,112,73,48,5.707488987,10.23641894,2,8.188351287
1028,117,76,47,6.119216009,20.53325444,1,7.048745204
1029,111,87,48,5.571401169,13.11718197,1,4.073651433
1030,89,83,47,5.63127166,22.40413797,3,1.928670127
1031,93,91,47,6.101241579,27.55667555,1,9.652687967
1032,92,81,52,6.438137279,19.94864012,2,1.740465817
1033,105,74,45,6.098369122,14.20886252,1,3.600119914
1034,102,71,48,5.695267822,26.47893498,3,1.340127368
1035,94,91,51,5.618094446,16.34199929,1,8.672953901
1036,116,71,47,6.435785799,19.18317064,1,8.681938542
1037,117,79,49,6.176644228,28.66033764,3,7.240395766
1038,119,72,55,6.220643671,24.81120906,1,7.011804521
1039,99,73,53,5.871702211,12.08236023,3,6.992504468
1040,91,84,52,6.390741836,28.19737053,3,5.542140944
1041,80,90,47,6.21084479,11.50630943,2,9.818073923
1042,101,70,48,6.012696655,15.53092491,1,1.94957541
1043,108,89,53,5.908770059,23.11934486,2,9.236281917
1044,100,80,52,6.049801781,25.52446344,1,9.934853576
1045,109,91,53,6.010095853,15.79451126,2,5.703315712
1046,82,78,46,5.738678895,25.33859994,2,7.969603796
1047,106,70,55,5.74055541,22.3207751,1,5.737878708
1048,90,86,52,5.793260262,14.37805704,3,9.757099237
1049,83,95,50,5.50947065,28.19490744,3,9.448566134
1050,119,90,48,5.986442306,29.75237263,1,1.553025714
1051,107,72,45,5.790768046,25.70847174,3,7.091390425
1052,116,81,55,5.915546415,11.29599563,2,7.999526208
1053,101,75,50,6.242528278,24.41603991,2,2.136033457
1054,93,81,50,6.036079266,25.78120803,3,2.218286164
1055,95,75,45,5.829898502,21.27241918,1,4.144689015
1056,107,71,55,6.088064451,20.61753669,1,6.74744945
1057,83,94,47,6.469370954,28.52796281,2,3.162161028
1058,102,73,54,5.720726906,17.87408835,3,3.860645576
1059,86,79,45,5.80766417,18.85747657,3,7.276744768
1060,117,86,53,5.703381728,28.32590246,2,9.62648803
1061,111,79,53,6.165001278,12.56531854,3,3.542800087
1062,95,74,50,6.002481605,12.14049206,2,1.691293663
1063,91,75,55,6.212369363,29.1753275,1,6.712049293
1064,93,83,46,5.765308943,13.22726314,3,3.759486598
1065,92,85,51,5.740764682,26.61634477,3,6.702638485
1066,104,80,54,5.879119455,23.64088674,3,9.345113454
1067,103,72,51,6.099478745,17.41159138,2,6.620878441
1068,92,75,45,5.674403359,16.636856,1,1.784563339
1069,93,85,49,5.694243847,27.63199159,2,5.553103256
1070,120,87,52,5.905494703,18.3693327,2,9.441879465
1071,108,72,46,6.110844721,13.0835666,3,2.276128471
1072,105,88,54,6.020445317,20.52683102,1,8.563093804
1073,98,79,50,6.435917308,12.53884387,1,9.996560282
1074,111,88,55,5.505393833,21.18421072,3,5.022820291
1075,97,74,45,5.677719902,22.82054917,2,8.54218537
1076,95,82,48,5.719014989,21.75781436,2,4.299362773
1077,89,91,55,6.275572298,19.8398329,2,1.413298622
1078,89,85,55,6.275384607,23.96192189,1,7.132663444
1079,118,88,51,6.201911642,21.25951646,3,2.54183334
1080,101,92,45,5.758054257,23.41065977,1,4.495260445
1081,99,92,47,6.323933647,25.78484559,3,8.140452611
1082,82,77,46,5.901100841,15.14171927,1,6.605467722
1083,90,86,55,5.644486582,11.22938709,1,1.411176256
1084,95,88,52,6.235461772,22.66837833,1,5.418596983
1085,104,73,46,6.28236237,27.14673244,1,9.435198363
1086,102,73,52,6.356090905,12.79787844,2,2.142369671
1087,100,74,52,5.837258235,19.80368363,1,2.261741918
1088,94,89,48,5.653437902,28.95781424,3,3.237881082
1089,99,70,46,5.727469947,21.35400705,3,1.863877552
1090,112,87,48,6.200111068,29.78439712,2,7.819836309
1091,117,82,45,5.614471478,15.58439708,1,8.628985493
1092,96,86,51,6.257369799,28.77461745,2,5.740019822
1093,113,85,45,6.037430836,26.97579355,3,8.583765284
1094,105,93,46,5.760457558,25.98539752,3,5.510576775
1095,85,89,51,6.158164422,14.48268197,2,9.904854958
1096,108,94,47,6.387431383,20.64717443,3,8.955251939
1097,92,81,52,5.891413895,15.28334202,2,2.220413658
1098,110,71,54,5.725418961,28.39985235,1,7.152591915
1099,82,75,55,6.281069505,18.55514369,3,8.840153816
1100,117,81,53,5.507641778,11.57327107,2,4.10887447
1101,2,40,27,5.954626604,15.15323776,1,5.151268307
1102,39,24,31,4.757114897,29.81568963,1,6.812937754
1103,21,26,27,5.699586972,27.38565576,1,7.934945897
1104,25,22,25,5.977413803,18.97288164,2,7.6100283
1105,0,21,32,6.430139436,11.92840066,2,7.815785446
1106,20,19,35,6.113935087,14.67587256,1,6.204922289
1107,19,21,34,5.074272692,25.94027184,1,7.925936387
1108,18,17,31,5.667507706,29.05599984,2,6.495439898
1109,11,36,33,5.978634285,12.97025399,1,1.104039945
1110,30,28,30,5.064613314,13.1756176,3,7.747109267
1111,18,19,27,4.772385986,24.47669179,1,2.857293253
1112,23,23,27,5.161148592,10.11377348,1,9.99999015
1113,37,30,34,6.797779227,14.67712441,1,6.529916274
1114,11,27,30,6.39474303,28.46605997,1,3.798833835
1115,12,19,31,5.566704378,12.11626886,1,5.011290349
1116,3,28,33,5.755049971,10.56729998,2,2.202913407
1117,37,38,32,5.417340525,16.02035257,1,3.638824713
1118,26,37,30,6.166173834,13.51571664,3,3.036244546
1119,14,18,30,5.191265116,15.8304491,2,9.744896268
1120,40,16,35,4.954739564,15.52095046,1,7.875379176
1121,4,20,25,5.664587011,25.45189216,3,2.488736022
1122,36,25,33,5.548584852,22.63750268,3,6.276372468
1123,30,17,31,6.804437106,18.59303978,2,5.333513437
1124,28,37,28,6.097869767,24.53922116,1,8.721560332
1125,38,15,30,5.075504537,22.10930918,3,2.643244251
1126,12,37,30,4.546466109,28.97651414,2,4.303033422
1127,38,19,31,5.855119268,25.96472701,1,6.234116023
1128,8,33,29,6.442393461,17.34965677,3,2.643492826
1129,15,27,28,4.507523551,15.63492899,1,4.810138473
1130,34,16,25,6.10729559,20.71507661,3,7.187704114
1131,11,36,31,6.47544932,12.46292601,1,7.02984464
1132,33,29,34,6.832979509,15.72068375,2,4.849597884
1133,12,31,26,5.395275719,20.57995716,2,9.036068299
1134,12,34,28,6.13526938,13.08724123,1,8.242842978
1135,5,16,31,4.555688532,19.69151396,1,4.815182599
1136,1,30,29,6.434197756,13.56465895,3,6.778424444
1137,16,35,31,5.316875978,28.94506787,3,8.71909995
1138,35,18,26,5.279388967,26.14085037,1,3.602406294
1139,4,40,26,6.720041791,25.39246259,3,2.674408123
1140,9,29,34,5.72742254,13.32250069,3,7.763583681
1141,2,38,33,4.691396195,25.68645854,1,1.944278145
1142,26,32,32,6.810186079,18.13417432,1,1.744759248
1143,34,38,31,6.454045329,12.25095093,3,1.881258466
1144,5,32,33,5.842763773,29.93436582,3,6.588507226
1145,31,29,26,5.024124684,14.38390584,3,5.984437378
1146,34,34,35,6.422710539,20.95036774,1,4.299912495
1147,36,19,32,4.94295037,17.7873945,3,5.608619681
1148,7,17,26,6.414526606,17.71277351,2,6.222592932
1149,38,15,27,6.777788126,20.50207888,2,1.964330878
1150,5,19,25,6.441328044,25.35473878,1,7.192034853
1151,37,36,26,4.650536197,13.85610517,3,5.017660611
1152,21,31,32,5.254532213,18.20912416,1,6.820278829
1153,37,36,27,5.910634533,10.78395931,3,5.694371471
1154,23,23,30,4.755273631,26.92493136,3,9.387557796
1155,36,26,26,6.814630246,22.36803503,3,3.759981134
1156,24,33,35,5.342866119,25.62973776,1,4.358217046
1157,26,18,30,6.336234624,12.39697988,3,4.614830028
1158,22,17,26,4.754435025,12.3926411,3,1.213871077
1159,11,34,32,6.831706773,15.6771923,2,6.103912942
1160,29,35,28,6.967417766,28.79627181,2,3.259476834
1161,22,28,26,4.947683034,24.24630233,3,9.89933244
1162,23,24,32,5.630619901,10.69168115,1,1.769531789
1163,1,35,34,6.27339822,28.64394565,2,4.066302104
1164,2,24,34,6.472774648,11.34945894,1,7.76524157
1165,39,37,25,6.953246506,15.88664598,2,5.616012668
1166,15,36,27,5.643710216,12.00050615,2,2.880681776
1167,3,18,31,6.392313973,12.04581854,1,7.031637448
1168,8,38,32,4.981816523,23.59628261,2,9.631558731
1169,33,31,34,5.421265283,27.5651374,1,2.540245652
1170,14,29,32,6.942520105,21.8319436,2,3.542786423
1171,18,20,26,5.435840509,13.10178839,3,4.943602865
1172,9,21,32,5.870116071,29.34023695,2,9.010799635
1173,20,30,27,4.74910393,28.42787269,1,8.819933674
1174,9,38,25,5.497946899,13.22513814,3,3.48250227
1175,26,24,34,6.811291098,27.07218839,1,9.218622788
1176,31,36,29,6.460542749,14.49788915,3,8.9739837
1177,14,18,35,4.791146778,13.00993376,3,8.951496715
1178,40,16,35,6.4841522,19.07853008,3,3.915643953
1179,28,27,34,6.526654345,20.16287908,2,1.956209031
1180,0,17,30,6.279133738,20.96619935,3,6.91718986
1181,1,29,29,6.052026047,16.82892057,3,3.300031144
1182,2,36,31,5.73171945,29.61837836,1,4.723784179
1183,12,27,26,5.32307197,22.68170393,3,4.957044797
1184,7,28,35,4.66910839,11.55177333,2,9.576864099
1185,0,36,26,5.101206389,16.15189052,2,2.721206886
1186,26,35,31,5.339556562,15.59531471,2,4.697437677
1187,27,21,30,5.061081874,28.02999151,3,5.88693124
1188,22,38,31,5.821106036,14.17633379,2,9.948563753
1189,22,18,31,5.956027059,11.10824124,2,2.353222653
1190,28,23,28,5.676032581,22.87051321,3,1.773515703
1191,7,31,27,6.524114355,13.93311145,2,9.390835482
1192,29,34,26,6.273953676,13.91219578,2,8.772105461
1193,8,37,33,6.128167757,17.42092395,2,9.27830856
1194,39,16,27,4.934964765,25.76290027,3,2.686887062
1195,40,24,25,5.445008416,28.05750322,3,9.425137015
1196,19,38,26,4.525722333,29.77412458,1,5.183610483
1197,21,21,30,5.403908328,14.82367951,3,2.243975738
1198,22,18,33,6.621623545,29.73882561,1,7.373538348
1199,31,20,30,6.207495815,11.84767261,2,6.770849112
1200,18,26,31,5.418475257,11.75410674,1,2.334869457
1201,24,130,195,6.112305667,20.34787657,2,1.195190379
1202,13,144,204,6.092241627,16.49633559,1,2.748629066
1203,22,123,205,5.896343436,22.16886462,3,6.439147802
1204,36,125,196,6.15526103,15.06775579,3,3.710994479
1205,24,131,196,5.732453638,24.22334232,3,2.614872529
1206,2,123,198,6.253034534,16.70518366,2,6.947465462
1207,35,140,197,6.106190557,14.62008457,1,2.422168019
1208,11,122,195,5.647202395,29.38131836,1,2.499690419
1209,6,123,203,6.130310493,27.62707817,2,2.549924497
1210,17,134,204,6.499604931,26.45161256,3,2.272237681
1211,25,130,197,5.554831977,17.51148646,3,4.099136698
1212,27,145,205,5.800242694,15.60212743,3,2.564396912
1213,9,122,201,5.570290539,15.12594393,1,3.248108782
1214,16,139,203,6.27564088,25.62357252,2,9.707039205
1215,32,141,204,5.536645599,26.25642015,3,6.917806232
1216,22,138,195,6.208196881,14.94797046,3,7.382527542
1217,31,144,202,5.870600622,24.1892053,2,4.252726371
1218,3,136,205,6.334771461,24.82448391,3,2.538648714
1219,28,122,197,5.856575335,21.91331212,1,7.506281104
1220,4,136,204,5.898944282,12.66139345,2,7.854175747
1221,39,145,201,5.775600435,19.02099379,2,6.646926257
1222,38,132,197,5.931101816,22.00767984,1,9.323514852
1223,36,133,198,6.2286454,20.30131903,3,5.393187163
1224,25,121,201,5.594240603,11.71464567,3,9.828679123
1225,15,125,199,5.569230319,11.40279577,3,4.770770482
1226,24,140,205,5.93202852,25.63866037,1,9.451805466
1227,13,132,203,6.423216506,13.03725464,1,4.745456112
1228,5,126,197,6.417500829,11.38834919,2,9.035840212
1229,30,120,200,6.234904253,23.02240762,1,3.428382576
1230,23,142,197,6.000573725,18.24630971,1,3.088008738
1231,26,135,203,5.685102769,17.22527557,3,6.705408934
1232,7,126,203,5.662140095,27.67247906,3,8.321419634
1233,32,139,198,6.358186848,18.77887233,3,4.563895742
1234,9,141,202,6.119495295,10.98491995,1,3.288221647
1235,20,142,196,6.207600783,19.4840993,2,3.731983774
1236,32,129,201,6.48754639,22.33063395,2,1.091073419
1237,3,134,199,5.81717753,23.78859016,2,9.57832332
1238,38,138,204,6.325480034,17.31318473,3,7.533527816
1239,14,131,198,5.562790949,22.70373098,1,9.446816909
1240,20,122,204,6.487369687,15.05662065,3,1.448350251
1241,40,126,201,6.116982944,26.26395316,2,8.610899421
1242,36,128,204,5.695792761,29.22898709,2,8.73196968
1243,11,132,197,5.734317007,26.83058522,3,3.080484487
1244,0,137,195,6.329499832,10.18596245,3,4.179964346
1245,19,123,200,6.167013532,24.55920449,3,1.645727398
1246,31,136,197,5.653776058,10.3302698,2,2.387687199
1247,4,134,200,5.840256272,28.71880532,1,5.428885365
1248,39,139,201,5.539980812,12.65252838,2,7.637829565
1249,8,127,196,5.833302165,11.24881812,2,6.207797844
1250,39,138,203,6.399433771,24.27140778,1,9.104049233
1251,32,120,204,6.138958698,11.09995651,3,4.460667302
1252,12,142,203,5.972850838,26.56929896,3,6.493816722
1253,8,133,195,6.456079585,28.33684741,2,7.832591131
1254,8,139,199,6.336426667,24.10526429,1,5.455774175
1255,21,134,202,6.425419926,11.56502365,2,3.542464091
1256,40,140,195,6.294395676,23.21829705,2,7.060451134
1257,39,127,202,6.477768039,22.65148155,3,4.555670904
1258,19,120,195,5.931538447,10.2744697,3,4.285511109
1259,21,139,201,5.980598579,18.83533512,1,3.846894053
1260,17,136,195,6.389783283,24.93024937,1,9.51596698
1261,33,139,203,5.693287415,26.8860045,2,2.131121714
1262,22,133,201,6.00299607,21.90240447,1,9.6919405
1263,32,130,196,6.372959542,16.96396247,3,5.992741677
1264,37,135,205,5.510924849,16.78018964,3,1.240644815
1265,15,140,195,5.69945282,26.20262357,1,8.453876562
1266,39,132,196,5.778594403,28.57864596,2,5.899246114
1267,40,121,199,6.315586313,18.16378001,1,9.32268954
1268,40,132,202,5.971813006,11.32905047,2,5.623231913
1269,29,142,203,5.891195653,20.76540488,1,9.591580621
1270,32,121,199,6.129812716,10.4249582,2,4.143335781
1271,6,140,205,6.313085601,17.48389158,1,9.821364392
1272,8,120,196,6.053662544,25.1509313,2,7.218775285
1273,34,133,202,5.804799142,12.70042217,1,1.647927074
1274,35,135,199,6.400719746,22.03301081,2,8.259090493
1275,16,145,199,5.953966361,27.55411739,1,4.993676411
1276,8,136,201,5.609255992,24.43952239,1,9.479764547
1277,25,129,195,5.777271492,13.37246186,3,4.151222912
1278,16,130,201,5.682395429,29.4818717,3,6.76244945
1279,39,129,203,5.863996687,17.30612882,2,5.615047122
1280,38,135,203,6.444373116,10.07092719,3,2.109915578
1281,33,120,205,5.550832178,24.79683591,1,3.617901303
1282,35,125,204,6.107741788,14.01281834,2,4.256516055
1283,1,132,200,5.620745638,17.18645508,1,3.862613626
1284,39,140,203,6.349875906,19.64843562,1,7.659274997
1285,28,145,202,6.484323189,11.87986432,1,3.926291112
1286,6,128,200,5.838748311,19.18308618,3,1.326478906
1287,6,139,199,6.29099842,12.95126302,3,8.930473392
1288,29,122,196,5.638328481,24.30883059,3,5.154645133
1289,37,144,197,6.415555956,16.08614815,2,3.484522074
1290,38,120,197,6.323722572,20.80539672,3,4.992222664
1291,38,141,198,5.757009965,20.22125964,1,5.573627918
1292,14,121,203,6.158689406,23.49758448,2,2.979651911
1293,6,125,204,5.733539807,14.38786061,1,4.190594181
1294,32,138,197,5.908724337,22.5460242,3,8.646030079
1295,11,124,204,6.361141107,13.61708341,3,9.218050238
1296,23,138,200,5.96537863,20.65925304,2,1.278220659
1297,40,143,201,6.476757723,25.79774742,2,4.790904206
1298,6,142,202,6.224542938,29.96861748,3,2.581812486
1299,37,124,195,6.209928251,10.58587897,2,2.509372032
1300,35,134,204,5.841138354,13.62088759,2,1.934781599
1301,119,25,51,6.283818329,15.08057143,2,1.344140889
1302,119,19,55,6.818261383,24.4271216,3,3.253267295
1303,105,30,50,6.37620108,27.84067676,1,5.734523033
1304,114,8,50,6.581587932,21.72258032,1,2.921236687
1305,93,22,52,6.932739726,21.60234417,3,3.449338254
1306,80,26,55,6.140099215,25.1271904,2,1.921400156
1307,85,27,45,6.467095849,23.83045366,3,8.289147416
1308,85,22,53,6.849471704,25.31446082,1,1.968575103
1309,82,22,45,6.512196212,12.9119165,3,5.432401317
1310,118,13,54,6.039584629,29.52900184,3,3.670858872
1311,83,25,53,6.057697106,18.94442814,3,9.684923032
1312,86,15,47,6.423898762,26.62102215,2,2.76481259
1313,101,10,47,6.936997681,21.08846328,2,1.180200561
1314,119,9,50,6.251286661,23.37443777,3,5.373932968
1315,104,17,46,6.190015912,26.07786631,1,5.402968184
1316,95,12,51,6.681606702,21.47110399,1,5.573705503
1317,102,14,52,6.51075991,27.73207831,2,9.133904217
1318,109,21,55,6.770278088,24.41540813,3,9.712236544
1319,81,18,50,6.429788073,24.02621718,3,2.142199118
1320,103,17,51,6.209888345,16.80893605,3,9.667935901
1321,105,14,50,6.419052193,12.32283303,3,1.99997682
1322,97,8,52,6.237861736,22.42538641,2,4.335658249
1323,120,19,49,6.762471629,23.6107707,3,1.43833818
1324,95,16,55,6.612847999,23.47128345,3,6.419037989
1325,83,29,52,6.704688865,17.72252216,2,4.166017931
1326,83,9,45,6.049609892,16.78820295,3,7.913993375
1327,91,21,50,6.762030215,17.43714201,2,2.940761721
1328,116,5,54,6.65398725,18.08431334,2,9.088694148
1329,112,28,54,6.738030547,26.37898238,3,7.612079525
1330,88,29,51,6.095689937,20.02658111,3,7.185595574
1331,118,15,45,6.538006356,10.68402829,3,6.633508415
1332,92,21,48,6.377427122,19.77756137,3,3.494754945
1333,106,14,45,6.417011754,19.58769536,1,6.805410542
1334,99,5,47,6.649086972,25.42831833,2,3.393987817
1335,98,8,51,6.25933595,17.27007422,2,5.049645775
1336,108,22,46,6.121168559,27.55365454,2,4.470175468
1337,119,7,55,6.031424482,13.6029487,1,1.238331407
1338,117,27,48,6.835268184,21.67005674,2,2.485765482
1339,109,10,53,6.551750306,21.81901608,3,4.150754383
1340,80,16,46,6.940236218,19.82711147,3,1.005149562
1341,100,18,52,6.87606733,22.03001272,1,7.62246379
1342,91,7,53,6.457216535,19.73592292,1,1.591342578
1343,86,6,53,6.921847888,21.2943557,1,5.594729456
1344,107,5,52,6.881425746,10.19047119,3,8.698565438
1345,103,16,49,6.915717008,12.08634047,3,9.772643022
1346,101,20,48,6.206247494,15.74825606,3,1.200725179
1347,85,25,47,6.29542477,23.72090019,3,7.319309478
1348,84,7,51,6.399669044,17.74959336,1,2.338066301
1349,102,28,54,6.862157042,27.38774484,3,2.084818748
1350,98,25,52,6.224066378,20.07234805,3,3.831089865
1351,97,25,50,6.093814669,22.21287505,1,5.555114913
1352,90,16,45,6.291540278,13.33742452,1,4.804689764
1353,95,12,46,6.32281728,10.04851124,2,7.253802562
1354,82,23,49,6.873283991,13.80071021,3,4.87489741
1355,82,25,51,6.074209622,12.29387393,1,5.710090453
1356,110,28,46,6.49889585,26.31443477,1,4.163335208
1357,118,21,51,6.678805092,12.83447968,1,6.529453236
1358,120,20,45,6.114128685,27.30344959,1,6.142731061
1359,91,7,52,6.405054243,12.39864012,2,6.613028075
1360,81,6,55,6.110142735,21.29432243,1,9.561597632
1361,101,13,54,6.828982708,11.40963427,1,8.11306213
1362,101,17,55,6.451499764,29.17795218,2,9.737361741
1363,111,6,53,6.313512999,18.86515605,1,5.606794551
1364,107,10,49,6.755192025,23.97850348,1,1.406322493
1365,115,11,46,6.623167177,20.60290257,1,9.453363503
1366,84,25,52,6.12532356,22.472523,3,3.503217214
1367,120,7,47,6.653867608,20.05074631,2,6.37037806
1368,91,12,46,6.343942518,13.53062774,3,9.486207446
1369,89,22,52,6.217300786,22.64390115,2,4.977231572
1370,113,19,46,6.286387658,27.82512178,3,2.133570548
1371,97,22,50,6.7698938,21.37637204,1,6.020797971
1372,117,30,50,6.744966312,24.93457804,2,1.487316541
1373,90,14,52,6.391858432,15.7807815,1,4.024393115
1374,104,23,47,6.770434148,25.60212103,1,1.424477338
1375,81,16,45,6.727468157,15.30228533,3,5.940236385
1376,88,5,47,6.662244646,21.43328588,1,6.623372604
1377,92,7,45,6.944640222,19.24663681,2,2.642562677
1378,81,18,50,6.507110986,11.41166102,3,4.046969642
1379,111,5,55,6.520663422,21.77758052,3,9.441157268
1380,108,23,51,6.106500787,17.69531057,3,6.745932747
1381,113,30,50,6.277484043,22.75585624,2,5.442825239
1382,83,10,53,6.195142279,12.15589436,2,9.153942292
1383,101,11,51,6.792035575,10.19843781,1,9.300187427
1384,114,21,55,6.472756256,24.1504336,2,7.163423051
1385,99,6,45,6.000975617,10.562519,3,3.255113075
1386,92,20,55,6.587791262,16.35238826,1,4.237647016
1387,92,7,48,6.956508826,21.6000527,3,8.652178275
1388,91,24,55,6.259086583,15.66952298,2,1.645364398
1389,110,21,54,6.747537642,16.64570674,2,6.500697336
1390,112,25,51,6.932537231,18.29673022,1,5.606925535
1391,89,25,54,6.353107393,22.33213568,1,1.887652708
1392,100,10,53,6.211748957,17.99205611,2,9.853923273
1393,83,22,54,6.277245254,17.10871947,3,7.385627805
1394,95,14,50,6.560443519,10.82401323,3,9.670698253
1395,119,30,49,6.903020221,19.06123846,3,4.876165257
1396,97,12,47,6.765094964,27.37628313,2,2.768453551
1397,110,7,45,6.189213927,18.39778467,2,2.41440189
1398,96,18,50,6.904241707,24.81785496,2,6.085384098
1399,83,23,55,6.463271076,14.96007192,1,5.442120885
1400,120,24,47,6.260838965,24.72318471,2,6.207398405
1401,115,17,55,6.776533055,13.6145993,2,9.032898781
1402,114,27,48,6.528404378,12.28247581,1,3.497036637
1403,101,25,52,6.750145572,25.01307483,1,9.52580542
1404,118,18,52,6.562832807,19.22181775,1,2.33754056
1405,95,26,45,6.117530021,26.32108433,2,8.268540843
1406,81,25,49,6.076459669,11.93748915,1,7.60761735
1407,117,24,53,6.293486295,29.19591246,3,8.135429115
1408,114,30,51,6.069171847,16.86123869,1,8.82220841
1409,113,6,52,6.740983646,10.42312734,1,1.743571749
1410,108,26,52,6.201797639,17.1883464,3,1.683145619
1411,81,30,48,6.041027474,21.5943003,1,7.152925276
1412,115,9,52,6.019372459,15.82724402,1,1.664668226
1413,83,7,45,6.704104127,26.64050324,3,1.775713467
1414,84,21,55,6.494251024,16.09833365,3,6.032880343
1415,109,26,45,6.224535449,12.15128734,3,3.748354778
1416,95,27,55,6.160414414,14.00298223,2,4.987546026
1417,119,5,55,6.168757984,16.06288096,3,7.372671035
1418,110,14,51,6.085444691,18.07744771,1,4.826780178
1419,82,18,48,6.159050816,23.75173574,1,6.21533595
1420,87,14,48,6.606033244,14.09477521,1,7.327951957
1421,85,9,53,6.447662945,15.34603855,1,5.254768635
1422,100,6,53,6.105909623,12.61488262,3,1.108815527
1423,107,12,46,6.559763394,23.6028986,2,4.227668403
1424,91,13,47,6.14410903,21.5615177,2,2.607694084
1425,102,25,50,6.099662369,19.03718406,3,1.467560347
1426,117,25,53,6.413927319,28.91917009,3,7.688826028
1427,85,21,52,6.075144116,27.99916419,2,2.717297653
1428,104,25,55,6.123802502,10.24673002,2,5.33345696
1429,102,24,54,6.698468621,22.32960684,3,3.896573103
1430,116,25,50,6.088885814,24.93733578,2,6.885490979
1431,100,17,48,6.367800632,27.02378664,2,5.312243034
1432,110,25,54,6.425930938,28.22935251,3,4.190237263
1433,104,25,51,6.469983276,13.92156565,3,3.362767681
1434,107,11,54,6.094016338,29.20458173,1,5.01331966
1435,98,26,52,6.150090899,17.27600402,1,6.418925588
1436,88,17,52,6.646962425,24.03968176,2,7.002538825
1437,87,25,46,6.379690748,25.78724449,1,9.39305204
1438,120,8,46,6.732834334,13.99982575,3,9.136524922
1439,95,13,46,6.126019932,13.58107824,2,4.357710182
1440,108,22,47,6.161123579,28.98213548,1,7.234406108
1441,82,13,52,6.442810053,12.47183384,1,6.281998364
1442,120,23,55,6.732049075,12.06710735,3,7.091102751
1443,110,22,47,6.243673725,11.52197674,1,2.87409376
1444,95,23,45,6.266208727,13.6585926,3,8.353611244
1445,106,10,49,6.350623739,28.63304847,2,4.884042465
1446,99,12,52,6.002927293,24.19127296,3,3.282177952
1447,106,20,51,6.342573112,14.3234978,3,2.287534333
1448,83,11,53,6.163921248,21.13908369,2,5.03737579
1449,117,19,55,6.121745389,20.76764583,1,1.556327432
1450,98,26,49,6.130160473,24.40766353,3,6.151484012
1451,113,20,48,6.440584681,23.39466615,1,1.88278845
1452,101,17,47,6.185053234,10.99905404,1,8.6243799
1453,98,7,45,6.157724816,14.36158708,1,4.458821384
1454,93,22,48,6.776987974,18.59995584,3,9.823313275
1455,95,21,47,6.431970877,27.95432902,1,6.651037658
1456,109,12,48,6.708743843,13.5809522,2,2.833838246
1457,118,12,47,6.010739645,21.20284578,2,9.268449296
1458,100,14,49,6.365956658,13.57420154,2,8.359886674
1459,89,9,47,6.668382766,29.66921266,3,7.989159229
1460,95,16,46,6.74669542,22.99779777,3,6.217705616
1461,95,7,45,6.031665834,29.0172967,2,9.217875178
1462,87,6,45,6.40077205,26.29904136,2,4.076402556
1463,93,20,50,6.448792689,10.977166,1,9.125224669
1464,84,29,49,6.251420275,13.96817341,2,1.368336556
1465,111,5,47,6.274452811,29.71880266,2,9.187330858
1466,111,5,52,6.135996372,28.76635937,3,4.960442397
1467,111,15,54,6.194090172,13.89054977,2,1.915891808
1468,89,11,47,6.327822962,15.30426946,1,3.540570376
1469,110,15,48,6.212567211,25.17389141,2,2.072816993
1470,95,30,52,6.640470863,10.18326718,2,3.728589975
1471,115,12,52,6.685553129,15.20174118,2,6.276861147
1472,120,25,50,6.327210469,27.44235692,3,4.634358556
1473,102,11,45,6.35544263,19.50739194,2,2.140743052
1474,94,5,55,6.085682344,27.22203067,2,6.209082054
1475,84,18,46,6.781050373,25.91864489,2,9.944918669
