Weathers_ID,Temperature,Humidity,Rainfall,Sunlight_exposure,Wind_speed,CO2_concentration,Frost_risk
1129,33.80398664,46.12866113,90.82549241,5.857405507,0.348221981,384.1401039,61.48317822
1130,30.07202564,50.96040505,92.09609766,11.35773584,12.86820532,411.2366321,24.76919895
1131,27.92063282,51.77965917,100.2585673,6.658189512,17.56580147,358.478977,98.87719741
1132,31.40948821,49.21729127,92.99739415,5.002760418,6.734116271,413.2649981,42.67253288
1133,35.7877738,51.94190321,100.2160615,8.434107945,9.019836126,413.5096981,42.10110655
1134,33.36140093,45.02236377,98.81596545,8.737592855,9.533559195,359.3512743,57.22237055
1135,35.96054636,48.69677802,98.00644238,8.560877824,10.55864284,410.5396306,22.28245184
1136,28.33333307,51.39586505,91.67241761,8.648098801,19.15640832,416.4930891,76.09175262
1137,32.27652024,50.19368841,95.99487068,8.603667157,0.206591368,410.5794765,0.680489744
1138,31.99490489,50.84881347,97.38741498,10.22344736,14.24600342,370.7795765,23.69685072
1139,27.58258929,48.56916221,95.8445641,7.350324999,3.877522714,365.5566899,86.17157484
1140,29.38471637,45.88744691,100.8124659,10.10322228,3.764173468,376.3243986,70.11381187
1141,32.38697531,53.2328243,90.21633216,8.538126185,8.397178218,447.5099916,51.95037584
1142,30.91471455,49.92963856,90.14047759,10.78609448,12.16579469,391.1506032,17.77430012
1143,35.37775595,45.58110023,97.41586402,8.179810521,10.04216327,416.9792928,27.4158658
1144,32.32362177,52.5896771,93.36718816,8.870927057,9.867214172,443.2791375,97.63330266
1145,28.22373428,47.40519056,97.76832322,11.85735663,14.32243824,375.2131892,17.64458306
1146,27.27433181,47.16808054,95.257992,9.599393158,19.36173328,387.5816465,84.10268479
1147,27.10710832,50.70880979,92.37238878,11.55443526,12.3980229,384.3138914,48.44086376
1148,34.89226666,48.75613373,91.63074547,5.325111926,3.476520133,375.2596114,46.58566334
1149,33.7462686,48.50387598,92.26439205,8.842771319,15.28310551,432.956758,61.88928289
1150,27.3511056,54.43945147,96.27792547,5.378872393,7.550335107,350.9347852,7.938344944
1151,32.89300162,52.61323969,94.49161372,9.000892935,7.164931954,391.5108101,56.69439997
1152,35.38598705,51.42664176,90.29643888,5.151235617,8.067064567,394.6440814,35.38950014
1153,27.5529736,47.90859131,90.40332704,6.69974525,15.84916589,380.7558764,96.91403705
1154,32.82141065,47.45553843,90.89173106,10.60856166,10.84099931,352.9178564,67.14698559
1155,30.17294105,51.0845903,95.23444287,7.485103078,1.887623647,374.9701394,50.47434443
1156,29.26382931,54.82257868,100.7586226,10.36399617,12.357517,356.4420565,49.99045321
1157,32.06097197,51.08494181,96.59816497,11.57220026,2.017425182,440.4510293,22.52152399
1158,28.69818144,47.71875722,99.642454,6.620135707,13.28068397,361.031289,74.86243095
1159,29.14305008,49.40983294,97.55155537,10.21478299,10.98187687,404.2140329,5.3703909
1160,28.3471611,53.53903102,90.40260445,7.423851103,0.272649519,407.6803607,90.42296835
1161,27.67256197,45.41692012,92.84991507,6.725833303,17.57948752,439.9827142,28.11986888
1162,28.1218093,46.16888595,93.30247448,6.690508618,13.28839208,426.4802285,49.09262608
1163,30.79375683,46.69536813,92.21318555,6.332862518,2.324026115,435.1973475,7.751729398
1164,28.89409382,54.80750249,94.76322976,11.74539985,3.176058114,380.1524549,14.79692951
1165,33.33024826,45.61143594,98.28583013,6.644275927,14.95498916,376.7001386,67.97266196
1166,27.78912455,53.96886679,91.01152997,7.01121393,9.382618566,371.6628651,23.27049113
1167,31.65333432,48.20662669,91.09745581,11.17854576,14.46244017,382.9335208,64.45514156
1168,29.75150773,46.73723302,91.405983,5.528111671,14.39139512,362.6939736,95.3511689
1169,31.32995611,50.22287593,89.78216168,8.302786091,9.275386769,361.1337793,19.89276816
1170,35.63627319,48.97047762,97.51952041,10.09953953,10.4944916,394.6145673,79.55329504
1171,31.66524687,51.98594645,89.98024312,11.73713459,4.163657697,423.6660403,35.65121567
1172,32.26935342,53.56092806,95.94035356,6.030596401,0.126171654,401.7787957,51.71972964
1173,27.81005614,51.59445462,95.89898581,11.32587834,12.36102448,387.6850995,43.70538283
1174,34.58561471,50.34035336,100.3060719,10.64492462,14.99261818,420.6717458,96.97134142
1175,31.27180992,52.23810152,89.74409017,11.07880067,4.253194454,389.3775983,21.76209009
1176,33.93679864,52.72170281,97.4611918,7.156714111,15.822584,444.2819696,83.31074561
1177,31.09154239,47.02058367,91.46664318,7.008055952,6.825324327,427.9846737,53.88177029
1178,31.89356292,49.02450149,89.59371481,6.429873161,16.45672906,410.9104835,3.817507258
1179,32.45465292,50.69693751,95.04871605,10.51943842,5.008334437,412.9746558,84.70947272
1180,35.47478322,47.97230503,97.79072474,8.736261505,2.22436818,421.3671083,18.54321194
1181,27.32961444,49.30347234,93.53197359,7.869854687,6.960873361,368.4853278,93.01664337
1182,30.90225239,49.95955487,91.77522598,5.046765419,3.148135129,442.9058294,81.52659561
1183,29.09382275,45.5661059,96.23520043,8.290872703,12.33138033,412.9487643,94.95185982
1184,30.02086169,46.78393776,96.63721027,9.679904877,15.5965021,368.8228913,87.23463523
1185,34.13072188,51.25786185,96.38808001,7.259534247,9.920568708,382.8159232,99.34118067
1186,33.44619894,53.05980465,98.05089394,11.326765,5.937353166,397.0707795,62.41483876
1187,35.3915464,52.48823147,91.22881052,8.728174667,12.59788643,358.1265289,61.07678231
1188,31.53356352,53.06009323,98.57025046,9.113602214,13.95954989,380.2714987,78.0002201
1189,30.7645515,47.93791463,90.38503469,11.02561184,13.47149127,352.5506674,17.97223155
1190,30.01821337,50.0983181,96.08745082,9.81295468,15.06296683,434.3163136,99.2432367
1191,31.32863689,47.59319575,94.67344737,9.509737446,13.50214049,356.6473434,79.24347324
1192,33.88004781,54.39416048,89.29147581,11.64575629,4.297113803,425.2233617,6.940524023
1193,28.07802689,54.9640534,97.45373619,6.568366899,16.93309505,396.3807808,82.92638078
1194,35.53845018,52.94641947,91.54560427,10.56658424,7.214591678,432.1498866,30.69616048
1195,28.70595247,50.44030129,95.8946444,11.6036875,10.47480336,398.3372378,36.29862011
1196,31.48451729,48.77926304,93.17221967,9.107896448,5.707683204,380.7282733,36.10912076
1197,27.69819273,51.41593238,100.7720705,11.13165259,9.768237318,433.355686,50.61375179
1198,30.41235793,52.48100602,93.92375879,10.76009552,1.086693983,419.1485888,77.83343548
1199,32.17752026,54.01352682,91.88766069,10.70536593,13.18635941,436.592146,7.889667498
1200,32.6112614,47.74916499,91.10190759,5.949850465,9.31743879,371.103733,48.00019706
1201,29.99677232,81.54156612,67.12534492,11.11831968,18.80421723,430.5065752,3.589185827
1202,30.7280404,82.42614055,68.38135469,5.20076604,14.56456704,429.0008664,14.3194924
1203,32.44577836,83.88504863,68.73932528,6.447451302,15.52408841,432.8964487,82.09382635
1204,37.46566825,80.65968681,66.83872293,8.67295366,17.96351557,433.2752727,12.04329122
1205,22.03296178,83.74372787,65.34440794,6.965756858,4.377545278,396.0249927,3.263675141
1206,39.64851881,82.21079946,70.39906054,8.609614687,14.82983293,380.9832707,76.1818692
1207,16.77557314,82.75241875,66.76285469,10.2262717,16.78093173,413.0635356,87.33094314
1208,12.14190714,83.56812483,69.63122027,11.01270484,11.68294896,396.5410116,52.34981248
1209,12.7567962,81.62497448,66.77844567,8.733748359,18.73195083,396.6219232,52.55218301
1210,39.04071989,80.18393287,73.88467027,10.5370508,3.339449637,439.6479377,13.58074483
1211,39.70772192,82.68593454,74.91506217,10.4325679,10.68219046,427.0928199,13.36141598
1212,9.467960445,82.29335466,66.02765219,10.51670449,5.806513986,434.2757035,48.64512826
1213,29.58748357,80.91934392,68.06417307,11.68043481,10.40162192,351.8697654,91.29478552
1214,17.82803682,80.96093443,65.84748763,6.512361568,0.854191819,448.0668048,30.98365251
1215,8.825674745,82.89753705,67.235765,5.104906777,13.87482291,388.8692329,52.21090211
1216,27.83487131,83.51444973,73.02882766,11.27483815,11.86161953,366.9060356,96.17276879
1217,11.02105378,80.55557235,68.23963161,9.660157539,2.653339247,354.3488489,32.64937918
1218,17.5862944,80.84806564,71.4065452,9.168873,16.22050917,448.1283419,46.05430238
1219,19.89363946,82.73366439,69.66256816,6.598409696,13.96038082,446.6267504,32.87276082
1220,29.93707596,81.77713468,65.52279323,6.272751682,11.96398591,359.9507871,67.28258087
1221,36.73126647,80.58931938,72.24230804,5.421545703,0.97341162,380.649499,20.59929159
1222,20.42094753,81.54185044,66.93065667,7.640145693,19.81009508,438.6233684,20.01234003
1223,25.51939719,83.98351748,69.17281221,5.832292298,3.509860634,439.127211,65.55490814
1224,30.50734778,82.71775569,70.08200379,9.123124856,4.624838206,443.5236713,32.40568155
1225,18.4269936,80.55625868,69.75734306,5.415000928,9.05834085,415.3857422,55.12182975
1226,12.087022,83.59398734,68.66813363,5.257881241,11.91736765,408.2985744,51.23328787
1227,23.60115364,82.48336987,73.23901752,7.729509765,0.11456561,408.5641414,62.69875988
1228,12.80000387,81.20876367,67.10439401,5.305920704,16.81121088,439.4438791,79.64153038
1229,38.06099482,82.24729637,65.70148216,9.245744834,14.56891663,391.4613835,34.72031387
1230,39.06555518,82.03812973,69.30772897,8.578819745,0.40823999,405.7531416,91.21933801
1231,33.78372897,81.16314317,74.53557341,6.605099882,13.32044786,442.0054287,58.33450995
1232,16.76201707,82.00335557,73.28712806,9.752134276,6.720288959,374.1717207,61.51929802
1233,35.89307536,82.66850729,66.53946559,8.317899433,17.98382162,362.5806108,80.20093987
1234,21.01245395,81.17931863,66.38448261,11.08389259,1.125775255,372.4874418,78.04498392
1235,10.89875873,80.01639435,68.69420397,9.02474255,4.154619297,433.116406,7.559196664
1236,16.36251869,83.00471609,71.55665483,11.70067219,12.04670193,378.476364,42.93254506
1237,20.28370163,81.32235739,71.06611222,11.45198497,1.426681419,419.2313734,61.11486392
1238,25.11108456,83.25447587,73.01026829,7.572945985,15.40061378,384.6826212,16.30386231
1239,33.4641162,83.86742974,67.92204319,11.27790961,2.40077638,377.1429786,83.68687215
1240,11.7976469,80.86325389,65.06962486,9.771058774,6.496278991,404.9688101,30.40902279
1241,11.36300891,80.03100049,71.18289431,10.73173007,1.864690979,368.8449688,40.14600763
1242,25.23542319,80.68700527,67.03840888,7.953328622,4.621229658,381.4469238,98.49465493
1243,15.99050693,81.23966573,74.40198861,11.72796632,0.09929434,425.9998181,33.10691649
1244,22.4359017,80.18612085,65.3973168,6.374898765,8.23424725,361.4719191,70.49484985
1245,34.76086052,81.03544763,65.70430027,9.89029672,1.897759919,413.4592038,13.36806257
1246,31.11047251,83.34010951,71.43001582,8.116303556,11.62939637,363.5635072,50.20628144
1247,28.57828803,80.95628959,73.34232097,9.931031916,2.1319597,350.4774122,51.17792339
1248,41.18664903,81.01783402,68.68895899,11.69261928,3.959662639,434.8478778,54.63253993
1249,27.02766138,83.17093908,70.95666003,10.1705194,12.82738117,369.3843367,87.82006369
1250,21.19339319,82.33098331,74.62834921,5.080092934,9.543228116,365.738959,3.043148183
1251,10.38004759,83.44518113,67.3917379,7.991138212,2.287884837,409.071601,70.52943984
1252,31.3115978,82.56407013,65.01095312,10.98004362,12.49575039,398.1588131,30.49151107
1253,20.46657776,80.97598029,71.29813872,7.627743626,4.038708118,362.9916432,82.53756677
1254,29.36947679,81.53996362,66.13442813,10.65389976,13.02778098,393.5403994,60.71800106
1255,10.72302459,80.02130636,65.2982112,5.081437223,13.29620354,407.5691674,92.805706
1256,14.97846952,80.49979873,71.63437433,8.294437698,7.329548467,388.0038028,51.32731796
1257,15.3246651,81.67215994,71.60102999,11.19581078,5.165528262,355.8098768,39.74458813
1258,18.73932187,81.12109244,73.55807954,6.245597847,13.97237452,406.930694,57.15418309
1259,19.3642553,83.36094029,67.15094741,5.179628808,1.761343084,397.1477629,67.7859324
1260,41.20733624,81.61051026,65.90227462,8.363752567,8.758555087,400.0308097,96.79660513
1261,33.34214482,82.51034633,70.68098614,6.712088787,0.201829628,379.1044685,66.22154842
1262,23.81995682,80.12211649,67.2739864,7.5324223,11.94020222,444.3316429,72.25644961
1263,40.66012294,81.24995984,74.03030056,6.787804832,12.46516203,391.0944074,91.99722469
1264,11.82768186,80.2827185,74.10225057,8.666381051,0.411880885,360.4563404,33.19890873
1265,13.28504331,83.54193816,65.80006004,7.024920895,11.44133283,429.4283456,84.30456302
1266,35.83089092,83.32560104,73.67984885,7.73479692,5.891193279,361.5407373,35.83890517
1267,26.18159716,81.03886263,66.05911698,7.921977942,5.612752356,416.4583249,64.6600193
1268,24.57558351,80.70695797,69.706113,11.33168032,6.84027186,364.4129482,63.26772754
1269,29.67229086,83.71498986,66.48490371,5.04593653,8.286503153,391.286224,7.99695715
1270,39.37102553,81.25353895,74.08101744,8.036490548,0.604780416,400.1828341,86.58539133
1271,17.66558428,82.92903419,69.8671263,9.318153222,19.89547695,447.0562512,26.9504533
1272,24.06679352,82.66396666,69.81855775,11.09136811,5.243991851,396.0690072,53.31230406
1273,15.31413469,80.09711412,74.82144653,7.61959209,15.57932722,415.3582206,29.55542339
1274,21.77466746,80.54942557,69.39630398,9.037526175,9.811619155,431.3343482,93.24055614
1275,26.91624843,80.76838926,69.30927185,8.784610861,8.244979186,408.431389,27.60390219
1276,41.65602996,82.22118237,74.19664838,8.993371822,5.693625193,350.1129099,95.33081103
1277,17.98667801,81.17712085,72.37127689,7.228892156,9.797887073,409.2209213,57.76444685
1278,29.12033769,82.79092939,68.8503047,9.236200126,10.847404,443.300979,78.83405082
1279,34.38922481,83.18392806,71.03001556,11.04977993,5.885028683,395.4139856,69.68441598
1280,41.36106301,82.79782954,69.92107482,5.833881649,15.70376938,374.8212161,30.56937259
1281,35.12158265,82.26890793,69.71518491,5.263796466,17.60478398,410.7404535,69.24332696
1282,19.6491772,80.15215777,73.69529586,10.77974296,13.11953204,429.7709642,62.52104126
1283,16.27852801,82.94270065,66.57462809,5.559540684,6.707939735,441.0045956,51.74541809
1284,21.11903604,80.63399198,69.27779761,5.596897115,10.99964096,419.8522368,57.74241995
1285,19.2077707,82.9042841,66.83113717,6.259675705,6.293929121,431.9056557,36.43542777
1286,25.96308415,82.57813624,70.31782647,11.10000801,7.813251814,448.189964,13.6262033
1287,25.67385024,81.6212135,74.10919422,9.53632763,7.643248929,372.0350798,31.97429382
1288,41.94865736,81.15595212,73.06862952,7.41501014,3.824520031,362.7021965,27.15841404
1289,11.18994268,80.8084305,66.34234944,6.164542047,7.653714867,414.0468318,41.86682701
1290,17.5438296,82.94703302,73.77063744,8.966821066,4.149904103,385.2810958,52.7373182
1291,13.05809741,80.28297993,70.75633584,7.240012661,4.136524286,382.4078501,36.31531501
1292,9.724457611,83.74765639,74.46411148,10.7930369,19.8330469,405.1807446,83.82672728
1293,27.92004934,82.93262435,69.92092839,11.20877829,15.67461595,388.2835877,67.56984388
1294,9.535585543,80.73112694,69.44115171,7.019064616,19.91998261,354.706716,17.71700476
1295,13.42988625,80.06633966,71.40043037,9.313099373,8.312904501,366.8066969,74.15920454
1296,9.851242629,80.22631717,68.42802444,11.59312616,5.980267101,391.0178553,59.84541814
1297,24.97256132,82.72828653,66.70016285,8.493290317,18.630557,350.886505,23.40627216
1298,27.23708304,82.94573346,70.42508897,10.55504809,12.36261209,382.6860283,36.58539367
1299,18.70679077,83.4795292,66.5964488,7.032791431,9.991407035,448.8309842,20.51057584
1300,9.949929082,82.55138983,66.00817551,8.60428261,19.87887962,356.2586011,59.30809418
1301,26.47330219,80.92254421,53.65742581,8.02728311,14.96982191,414.225997,33.02319611
1302,25.18780042,83.44621709,46.87420883,10.10171827,8.170348736,360.6510451,7.16578812
1303,25.29954705,81.77527562,57.04147057,7.579268771,8.261587576,431.534796,71.28015677
1304,24.74631269,88.30866319,57.95826144,5.772596623,19.18105644,372.8640912,93.85424064
1305,26.58740671,81.32563243,41.87540028,7.231309664,14.06673668,352.1877936,8.119585086
1306,24.53442564,88.989272,49.11618732,9.361535531,6.525326773,398.5159902,52.15214521
1307,26.0713757,88.7285657,57.79652846,7.850181282,17.03606066,379.2687004,70.62777845
1308,25.96534238,89.77076659,59.46338556,5.020614937,19.92111657,405.4802249,90.11547923
1309,26.22338015,85.34866045,54.60159289,7.590671246,5.333382637,439.9962069,71.51384951
1310,24.41311871,89.81574032,44.07843475,7.32965926,8.942970321,353.5942329,6.746357498
1311,26.49195283,80.04678201,57.72799157,9.774312501,14.75450832,428.5706645,7.128698133
1312,24.04355803,84.18406764,53.78929956,8.463979428,2.784241002,402.6465894,12.65170991
1313,25.5421695,83.31883376,57.57343233,7.243667985,9.836275473,388.9748624,94.24733641
1314,26.74550678,83.9195902,40.794305,5.645978958,9.490062564,449.9843895,68.0827048
1315,25.7131428,80.22972777,43.08961827,5.142872354,4.335479444,365.7097368,75.52895986
1316,25.76484262,84.1726996,44.22066914,5.207475487,10.75278167,430.5980312,40.46983397
1317,26.79489868,89.64815231,57.74091817,10.91999762,17.63895868,449.1074899,32.02400038
1318,24.9004602,89.73524177,57.44942094,5.701971326,3.764198699,427.0119077,9.072533931
1319,26.80750629,88.22874955,58.79889057,8.706022169,7.244390808,423.087371,1.478773919
1320,25.11189154,80.02621335,44.20656987,7.639288519,5.475668323,391.6463973,46.06870133
1321,26.2148837,87.6883982,59.65590798,6.310621094,0.746636431,408.4361893,19.85793443
1322,24.9103226,86.97190046,49.48575692,6.950997186,13.73353447,391.2269332,60.75139543
1323,25.79448878,84.26830701,56.45229202,7.996035176,14.98743202,387.4973859,41.41342424
1324,25.26931156,87.55055105,40.12650421,9.63736914,12.63997706,361.9440731,55.59309361
1325,25.76402693,87.5931128,46.05122728,7.626112679,15.0826529,419.3680018,86.27092573
1326,25.85483596,89.13163965,46.85176955,9.798498652,2.229318622,404.0992,79.61594808
1327,24.33528185,81.44030363,48.32113628,6.133295201,10.75419581,372.1577982,25.76694512
1328,25.37601283,80.99313508,57.23028471,7.478626434,7.120855149,394.6132746,75.4035569
1329,24.86094646,85.05318563,55.29563514,8.837854311,6.130790942,446.201074,37.72303388
1330,24.71885473,88.94568335,48.45978627,9.375478186,10.31176462,411.3653357,92.39888183
1331,24.21495706,84.20576992,48.01138482,6.503033105,13.66538498,437.6056437,17.22963896
1332,25.81692236,82.043255,54.82963379,6.380395244,16.71745502,432.2430466,31.13373207
1333,24.47018505,84.16390229,57.26773002,11.65485516,10.24880869,415.7443307,54.80059981
1334,24.13078816,84.84494575,51.19470197,5.864720192,4.731745814,427.7455355,55.71600754
1335,26.1793464,86.52258079,49.43050977,11.50094109,1.060812595,403.2140608,1.710626707
1336,26.17668721,86.7295205,53.33484977,5.430485821,18.43043252,378.3802449,39.054905
1337,26.03867719,84.6378378,44.3993381,6.54840573,2.490517212,430.196438,84.55119574
1338,26.53259325,82.39053979,54.30660782,10.57215544,11.94818885,368.9489249,36.12767273
1339,26.81938687,87.8274604,46.06193778,6.486787135,5.189578579,418.3526924,53.45224736
1340,25.50405534,81.40297428,48.47833278,6.474150788,15.37127344,417.4402111,53.10149383
1341,26.20234499,80.38266489,56.47941847,5.951919685,19.76612263,426.3675966,81.04188874
1342,25.13735887,89.28272716,43.52897517,5.574884312,17.44879954,361.848757,2.444295828
1343,25.92030221,83.47202566,42.10681516,7.14628832,12.09518459,408.1378839,48.24028685
1344,26.6634609,89.98405233,57.40847165,11.55371916,14.24295326,364.233358,77.75469251
1345,24.06731461,81.64075303,51.75212401,9.468285449,15.23603633,390.5829439,40.48316956
1346,24.6774157,82.75411437,57.05709413,7.280528551,5.731066747,368.5282789,44.23354578
1347,26.11440416,87.64081095,58.48160844,6.525308812,16.426194,405.4371466,14.72689881
1348,26.81530456,87.65694462,55.74073582,7.912803562,13.11127036,427.2785078,55.72761444
1349,25.15623099,80.27525115,55.49541453,11.27667544,17.33931624,438.7868955,37.20025464
1350,25.2801372,83.15393658,49.29456609,9.737051828,16.44830475,406.1159997,41.33683591
1351,26.22005978,80.90127035,49.08553937,5.837542489,0.414639442,430.1072413,57.73288491
1352,24.92093261,80.61750795,50.55710813,8.947332632,8.682777539,417.4226995,91.04808456
1353,26.21667586,81.01009354,54.65423596,6.538222739,7.956761917,415.1446614,35.01971544
1354,26.81383586,87.21986949,51.70497792,6.476821899,11.27455887,404.0185652,10.50856269
1355,24.31334971,87.47409052,48.11248366,5.712298604,11.53630654,423.2452181,66.62767715
1356,24.29105004,88.04541346,51.26046418,8.000744558,14.25658248,434.8112383,88.96734456
1357,24.42998931,86.33904774,48.58241822,11.31334361,17.94038908,423.436813,15.39218001
1358,25.66576039,88.6984228,54.22722466,11.0737892,15.52062678,381.0052523,77.13132561
1359,25.07803672,83.46230461,56.39962921,10.86803992,17.31686365,419.6800278,80.63467938
1360,24.88910524,85.87059083,51.70699144,8.541762329,3.345948683,447.9997912,76.41763359
1361,25.42900869,82.91481799,56.34144589,7.949673368,13.51573247,434.7398421,31.13988149
1362,24.37118217,87.1269128,44.63907691,7.87338516,3.721520441,413.5288749,70.0089266
1363,26.4930645,88.59143088,46.06382209,11.43409504,16.04102735,357.5630441,52.87620343
1364,25.83202912,89.00481725,45.24690619,8.744513601,14.16967778,445.0462371,91.40107788
1365,24.41592661,89.39655519,40.32161859,7.40869234,16.22589474,444.7601765,61.18234546
1366,24.37190239,81.2514818,44.20899581,6.755166593,5.956562848,419.225619,47.73851841
1367,24.24782473,83.03687902,54.7657624,10.28000279,12.07763894,378.4635506,14.15986361
1368,24.64458469,85.49938185,48.31219031,5.830383793,0.709869902,417.3830129,66.73347194
1369,24.89681131,86.10782926,53.14626213,9.612596752,6.388531666,361.7039794,90.94054989
1370,25.41864024,81.12122989,49.52320689,11.47521652,18.49412503,446.4255463,40.58998089
1371,26.26028739,86.14585891,58.97878791,10.73638579,8.9655564,444.9216557,92.06230002
1372,24.90123934,87.20772913,46.59207341,9.349252223,2.647109255,443.4159636,99.51596315
1373,24.84740848,89.20454622,59.67927244,5.162647478,14.36919969,363.7134773,37.78445683
1374,26.98212846,86.70068316,42.91292205,9.222825937,1.028621913,417.579552,32.79305858
1375,26.90435747,86.25426228,59.75980023,7.852294675,17.63726799,425.1271412,41.2537642
1376,25.86475496,86.67468041,41.16554802,9.971138819,15.92909247,371.4592358,96.52872561
1377,26.70607759,81.14149505,51.51033554,9.374930674,15.07758804,401.153222,93.26723137
1378,26.44019475,80.91934337,47.81847573,6.598225469,9.595152248,400.6358495,5.265470982
1379,26.283443,84.42478917,50.78669728,7.873224439,10.79860632,360.036256,99.18513138
1380,26.84366082,83.85039964,40.228644,10.48341388,4.989715297,355.258914,75.1943256
1381,26.03967219,83.9862443,43.87712348,5.195165948,18.19691854,367.360505,66.80295911
1382,24.92994759,85.00802358,48.75859458,8.847541763,5.890630201,402.010461,72.84856221
1383,25.50736962,84.24340241,44.2068997,6.71606871,17.68137665,414.7569549,64.69503286
1384,25.4438391,87.9392312,57.51549686,8.212500388,18.80528785,392.7810693,31.81027891
1385,26.12588914,86.5507939,40.71210074,7.747470079,1.869848464,374.0165695,24.47190851
1386,25.10474753,87.5267616,59.26519444,5.381503853,15.28047874,361.2545564,86.45282845
1387,26.27520631,86.63249555,54.38748495,11.7191011,9.238751014,398.893181,44.80901951
1388,26.27061608,83.09194521,46.76837499,8.748483827,12.31028544,357.8008721,52.33491043
1389,26.73690828,87.82430156,47.46447019,11.63380663,9.230450414,433.9008985,32.18394674
1390,25.04746944,85.5667282,56.72496677,8.945755219,13.52918594,428.8993865,33.56231681
1391,24.69368934,85.56967628,48.99390828,5.078649659,11.72417218,360.1843957,90.20202132
1392,24.54356968,84.60808277,42.00660251,5.904797107,12.02256913,424.98705,76.14111631
1393,25.89762315,81.96664832,54.49960057,7.664980302,19.86915363,385.1834061,41.16622765
1394,26.6333118,84.31756844,56.31866159,10.01967266,14.59399903,438.7381023,13.09393843
1395,25.35794749,80.45846265,47.72078245,11.20974088,9.848231524,362.8771382,68.55130798
1396,25.28784623,89.63667876,58.28697664,11.82199185,5.768700288,380.1775637,75.82085186
1397,26.63838589,84.69546874,48.32428609,10.67072902,7.670149151,425.7781429,45.36693482
1398,25.3310446,84.30533791,41.53218699,11.59360204,0.425412777,356.0143891,68.96410011
1399,26.89750174,83.89241484,43.97193745,11.79270667,0.812147316,407.4961249,72.26775396
1400,26.98603693,89.4138489,58.54876687,10.00073014,9.497846039,367.6457219,58.05878957
1401,27.57826922,94.11878202,28.08253201,8.374898673,1.298954122,380.1620338,82.49201547
1402,27.82054812,93.03555162,26.32405487,8.322449519,12.72416001,445.319898,44.54775128
1403,29.09910406,94.22237826,22.52497327,6.447218547,16.44561059,385.7888215,44.62548374
1404,28.04943594,90.83130708,20.76223014,8.842752482,2.054728594,395.8440837,12.74056249
1405,29.91690582,94.55695552,28.16057247,6.069536073,18.71223934,409.0694064,65.96201299
1406,29.86895762,93.25103208,26.26243014,11.49005161,0.511677876,448.4869466,2.83996661
1407,29.17220859,92.21405224,21.30290472,7.935584278,19.67779036,353.7672096,33.52473593
1408,29.24908541,90.06998135,25.93496537,8.41422431,8.817468226,406.5387701,4.437683271
1409,27.76317235,90.35567642,25.21609113,9.452678285,7.112187165,429.2625994,79.57749912
1410,28.82629037,94.26765349,26.23838511,6.341198491,0.515910581,378.0450414,53.90454354
1411,28.52379742,92.09688432,29.86681385,9.483979908,7.43405245,367.8387501,56.50828911
1412,29.06785065,90.97685539,29.1194739,9.945290076,0.982865342,377.7694121,84.86494918
1413,29.08417927,90.73891887,25.33014238,6.309974682,5.291725179,374.0996473,84.63714672
1414,28.47090661,94.79453182,21.08484101,6.185410747,15.52344667,421.2975254,8.573927773
1415,28.27973674,90.38971208,21.58992507,6.416110807,9.597346162,364.5718088,97.1737379
1416,28.47212559,91.21322065,20.88620369,5.046102746,6.302038643,356.0818357,20.86706021
1417,29.68846716,94.30111601,26.83924845,10.51619233,7.923933041,416.7727499,83.04397422
1418,27.02415146,91.66737633,21.26034986,7.528402266,19.4154552,392.0355633,50.0716617
1419,29.09588297,94.16748386,26.70581328,10.66050924,19.13995661,422.6817066,96.18502455
1420,29.69238699,92.58862544,29.1102594,11.22416036,19.07349833,391.0690939,35.41839905
1421,28.20619412,92.86798698,28.78654515,5.322739366,5.177393121,358.3147105,62.86431314
1422,29.05248036,93.92217834,23.66620626,5.590402252,7.912835813,425.5033174,13.9236241
1423,29.57240298,93.61870344,27.56918621,6.876731762,2.869359398,367.3474249,78.2523911
1424,29.10968327,92.43510994,27.95602304,7.084233589,13.08448604,445.0686707,95.97108216
1425,28.20480805,92.91440379,20.36001144,5.614893517,10.35572928,444.6116215,54.39639222
1426,29.11858526,92.12543021,24.52020164,7.25826388,11.42209815,418.3249871,87.20965453
1427,29.62800691,90.10051615,23.69586761,6.610441686,14.01486108,443.4229321,18.15089549
1428,29.81196601,90.36881284,22.68766503,8.392530984,17.75481062,430.1199496,4.089198928
1429,27.72338349,90.93897939,22.81863447,6.051017292,16.75882127,388.671612,51.38220339
1430,29.26092798,92.92367701,28.70627683,9.090631606,3.763304669,352.252322,44.24044191
1431,29.72791119,94.29753295,26.52364146,11.26731801,3.730003584,397.0412533,18.38095775
1432,28.91105641,90.78413842,23.44398467,11.75831087,8.138876954,409.6244003,89.94346252
1433,28.96361426,93.88482153,23.56130173,10.83005942,15.01696828,445.5705843,17.38446471
1434,28.59052369,91.33617236,29.44008034,10.26858506,1.651328881,367.8733224,51.7412066
1435,27.33897716,90.69759008,28.69113835,9.381572324,12.50127656,357.0467321,60.12253684
1436,29.90415889,90.75284363,25.37828397,5.860185696,18.56741613,410.2587412,35.40853056
1437,27.42711692,90.02696201,21.7508774,6.710552696,8.476623589,434.8141506,66.79306603
1438,29.55657523,90.70937262,28.36535596,11.48807466,7.615308528,388.5572881,51.06902343
1439,29.84070774,93.76312893,23.28207838,10.35689489,5.584744466,427.5032202,71.62385606
